0	0	1.2261e-15	1.2261e-15 
0.063125	90.7029	3.4795e-15	90.7029 
0.12625	129.195	-1.72709e-15	129.195 
0.189375	102.426	1.44244e-14	102.426 
0.2525	43.066	9.36752e-15	43.066 
0.315625	-0.574455	1.44631e-14	0.574455 
0.37875	-3.90221	-2.18419e-15	3.90221 
0.441875	18.9843	1.33106e-15	18.9843 
0.505	34.8675	3.72785e-14	34.8675 
0.568125	24.6212	-2.6985e-14	24.6212 
0.63125	-1.16097	-1.13194e-14	1.16097 
0.694375	-16.6079	3.10012e-15	16.6079 
0.7575	-8.52444	-9.62649e-15	8.52444 
0.820625	10.4668	5.69233e-15	10.4668 
0.88375	16.003	-1.04795e-15	16.003 
0.946875	-1.78248	1.48649e-15	1.78248 
1.01	-27.0505	1.13957e-14	27.0505 
1.07313	-34.2639	-1.99684e-14	34.2639 
1.13625	-16.0624	-3.41463e-15	16.0624 
1.19938	5.42814	-1.03114e-14	5.42814 
1.2625	-2.53357	-2.35687e-14	2.53357 
1.32563	-49.9876	5.35926e-15	49.9876 
1.38875	-108.133	-1.15101e-14	108.133 
1.45188	-128.29	-1.4223e-15	128.29 
1.515	-82.0985	1.42416e-14	82.0985 
1.57812	11.7091	-2.73775e-15	11.7091 
1.64125	98.5545	3.42434e-15	98.5545 
1.70437	129.163	1.42912e-14	129.163 
1.7675	96.2613	-3.73088e-15	96.2613 
1.83062	36.3869	-2.74537e-15	36.3869 
1.89375	-3.09028	7.83383e-15	3.09028 
1.95687	-1.99946	-5.26367e-15	1.99946 
2.02	21.793	2.03219e-14	21.793 
2.08312	35.0807	-5.40228e-15	35.0807 
2.14625	21.9633	2.18089e-15	21.9633 
2.20938	-3.94843	-1.87368e-15	3.94843 
2.2725	-16.8622	9.72279e-15	16.8622 
2.33562	-6.41987	-1.28928e-14	6.41987 
2.39875	12.2092	-1.37305e-14	12.2092 
2.46188	15.0505	4.88377e-15	15.0505 
2.525	-4.83966	-4.89471e-15	4.83966 
2.58812	-29.2134	-4.60292e-15	29.2134 
2.65125	-33.2798	-7.7667e-15	33.2798 
2.71437	-13.0818	-8.26856e-15	13.0818 
