0	6.22976	0	6.22976 
1	-6.14424	-1.32334	6.28513 
2	5.8889	2.59985	6.43727 
3	-5.46762	-3.78415	6.64941 
4	4.88729	4.83374	6.87391 
5	-4.15852	-5.71041	7.06414 
6	3.29629	6.38175	7.18277 
7	-2.32063	-6.82241	7.20629 
8	1.25701	7.01548	7.1272 
9	-0.136432	-6.95344	6.95478 
10	-1.00501	6.63899	6.71463 
11	2.12711	-6.08542	6.44647 
12	-3.18703	5.31653	6.1986 
13	4.14136	-4.36595	6.01767 
14	-4.9485	3.27598	5.93462 
15	5.57131	-2.09577	5.95245 
16	-5.97967	0.879008	6.04393 
17	6.15294	0.318789	6.16119 
18	-6.08185	-1.44329	6.25076 
19	5.7698	2.44441	6.26624 
20	-5.23329	-3.27928	6.17584 
21	4.50146	3.91483	5.96566 
22	-3.61473	-4.32983	5.64037 
23	2.62248	4.51625	5.22244 
24	-1.58006	-4.47971	4.7502 
25	0.545276	4.23902	4.27395 
26	0.425403	-3.82486	3.84845 
27	-1.28064	3.27759	3.5189 
28	1.97769	-2.64435	3.3021 
29	-2.48527	1.97577	3.17494 
30	2.78563	-1.32236	3.08357 
31	-2.87565	0.73101	2.96711 
32	2.76689	-0.241756	2.77743 
33	-2.48454	-0.11489	2.4872 
34	2.06549	0.319862	2.09011 
35	-1.55546	-0.366591	1.59808 
36	1.00568	0.26112	1.03902 
37	-0.469106	-0.0212892	0.469589 
38	-0.00328197	-0.324891	0.324907 
39	0.366073	0.741543	0.82698 
40	-0.582482	-1.18769	1.32283 
41	0.626764	1.62024	1.73725 
42	-0.485831	-1.997	2.05524 
43	0.159989	2.27936	2.28497 
44	0.337189	-2.43471	2.45794 
45	-0.97981	2.43813	2.62764 
46	1.7313	-2.27361	2.85775 
47	-2.5466	1.9345	3.19804 
48	3.37476	-1.42343	3.66267 
49	-4.16168	0.751755	4.22903 
50	4.853	0.0614469	4.85339 
51	-5.39682	-0.990507	5.48696 
52	5.74625	2.00445	6.08582 
53	-5.86165	-3.06822	6.61611 
54	5.7126	4.14379	7.05725 
55	-5.27947	-5.19116	7.40412 
56	4.55459	6.16917	7.66831 
57	-3.54312	-7.03628	7.87801 
58	2.26346	7.75133	8.07505 
59	-0.747312	-8.27441	8.30809 
60	-0.960763	8.56796	8.62166 
61	2.8042	-8.59808	9.04382 
62	-4.71587	8.33624	9.5777 
63	6.62004	-7.76115	10.201 
64	-8.43492	6.86094	10.8729 
65	10.0758	-5.6353	11.5447 
66	-11.4588	4.09747	12.1694 
67	12.5047	-2.27589	12.7101 
68	-13.1434	0.215119	13.1451 
69	13.3181	2.02405	13.4711 
70	-12.9897	-4.36559	13.7037 
71	12.1398	6.72038	13.8758 
72	-10.7737	-8.98961	14.0316 
73	8.92215	11.0692	14.2173 
74	-6.64113	-12.8554	14.4695 
75	4.01088	14.2504	14.8041 
76	-1.13297	-15.1691	15.2113 
77	-1.87411	15.5446	15.6572 
78	4.8806	-15.3341	16.0921 
79	-7.75226	14.5223	16.462 
80	10.3577	-13.1248	16.7195 
81	-12.5761	11.1881	16.8325 
82	14.3043	-8.78884	16.7886 
83	-15.4633	6.03	16.5974 
84	16.0032	-3.03602	16.2886 
85	-15.9067	-0.054309	15.9068 
86	15.1903	3.09576	15.5025 
87	-13.9033	-5.94536	15.1212 
88	12.1252	8.47111	14.7913 
89	-9.96039	-10.56	14.5163 
90	7.53149	12.1249	14.2736 
91	-4.97193	-13.1099	14.021 
92	2.41728	13.4932	13.708 
93	0.00311549	-13.2883	13.2883 
94	-2.17401	12.5422	12.7292 
95	4.00107	-11.3319	12.0175 
96	-5.41606	9.75872	11.1609 
97	6.3802	-7.94113	10.1867 
98	-6.88538	6.00666	9.1372 
99	6.95338	-4.08336	8.0637 
100	-6.63302	2.29152	7.0177 
101	5.99571	-0.736098	6.04072 
102	-5.12959	-0.49959	5.15386 
103	4.13296	1.35855	4.35052 
104	-3.10723	-1.8129	3.59743 
105	2.15004	1.86472	2.84603 
106	-1.34904	-1.54492	2.05102 
107	0.776488	0.910305	1.19649 
108	-0.485204	-0.0391559	0.486781 
109	0.505863	-0.974397	1.09788 
110	-0.845781	2.0268	2.19619 
111	1.48913	-3.01185	3.35987 
112	-2.39848	3.8275	4.51691 
113	3.51747	-4.38223	5.61929 
114	-4.77437	4.60068	6.6303 
115	6.08638	-4.42839	7.52693 
116	-7.36432	3.83522	8.30314 
117	8.51753	-2.81755	8.97145 
118	-9.45879	1.39894	9.56168 
119	10.109	0.370496	10.1158 
120	-10.4018	-2.41636	10.6788 
121	10.2871	4.64342	11.2865 
122	-9.73449	-6.94039	11.9553 
123	8.73586	9.18573	12.6765 
124	-7.30664	-11.2543	13.4181 
