; Sample Rate 24000
; Channels 1
               0  0.0068249753676 
   4.1666667e-05   0.077810326125 
   8.3333333e-05    0.15464126226 
        0.000125    0.21936818399 
   0.00016666667    0.27432945278 
   0.00020833333    0.31213093223 
         0.00025    0.33490147395 
   0.00029166667     0.3382250974 
   0.00033333333     0.3257959038 
        0.000375    0.29592608893 
   0.00041666667    0.25389384944 
   0.00045833333    0.20026877802 
          0.0005    0.14125733962 
   0.00054166667   0.078803870361 
   0.00058333333   0.019012481906 
        0.000625  -0.035908238497 
   0.00066666667   -0.08105874341 
   0.00070833333   -0.11502087675 
         0.00075   -0.13496942213 
   0.00079166667   -0.14100078167 
   0.00083333333   -0.13276304398 
        0.000875   -0.11207576841 
   0.00091666667  -0.080875966232 
   0.00095833333  -0.042355456389 
           0.001  -1.492863521e-05 
    0.0010416667   0.042383212131 
    0.0010833333   0.080854501575 
        0.001125    0.11208687583 
    0.0011666667    0.13276620163 
    0.0012083333    0.14097969746 
         0.00125    0.13501180476 
    0.0012916667    0.11495416844 
    0.0013333333   0.081152403262 
        0.001375   0.035785407759 
    0.0014166667  -0.018858729396 
    0.0014583333   -0.07898986619 
          0.0015   -0.14103825064 
    0.0015416667      -0.20052143 
    0.0015833333   -0.25360753713 
        0.001625   -0.29624596518 
    0.0016666667   -0.32544258982 
    0.0017083333   -0.33861211641 
         0.00175   -0.33447935106 
    0.0017916667   -0.31259233411 
    0.0018333333   -0.27381775714 
        0.001875   -0.21995990351 
    0.0019166667   -0.15387587529 
    0.0019583333  -0.079168038443 
           0.002  3.8710422814e-06 
    0.0020416667   0.079160694499 
    0.0020833333     0.1538820751 
        0.002125    0.21995560871 
    0.0021666667    0.27381945914 
    0.0022083333    0.31259388477 
         0.00225    0.33447397966 
    0.0022916667    0.33862180263 
    0.0023333333    0.32542820182 
        0.002375    0.29626531852 
    0.0024166667    0.25358307408 
    0.0024583333      0.200550979 
          0.0025    0.14100377122 
    0.0025416667   0.079028918408 
    0.0025833333   0.018815608229 
        0.002625  -0.035738938954 
    0.0026666667  -0.081201335415 
    0.0027083333   -0.11490386771 
         0.00275   -0.13506220747 
    0.0027916667   -0.14093064889 
    0.0028333333   -0.13281227602 
        0.002875    -0.1120455442 
    0.0029166667  -0.080889179371 
    0.0029583333  -0.042357191443 
           0.003  -3.33879143e-07 
    0.0030416667   0.042357833125 
    0.0030833333   0.080888635013 
        0.003125    0.11204593722 
    0.0031666667    0.13281210419 
    0.0032083333    0.14093053946 
         0.00325    0.13506266195 
    0.0032916667    0.11490300205 
    0.0033333333   0.081202666741 
        0.003375   0.035737076774 
    0.0034166667  -0.018813177943 
    0.0034583333  -0.079031972215 
          0.0035   -0.14100008272 
    0.0035416667   -0.20055532828 
    0.0035833333   -0.25357808778 
        0.003625    -0.2962709195 
    0.0036666667   -0.32542205881 
    0.0037083333   -0.33862839639 
         0.00375   -0.33446706645 
    0.0037916667   -0.31260094326 
    0.0038333333   -0.27381245745 
        0.003875   -0.21996229235 
    0.0039166667   -0.15387598472 
    0.0039583333  -0.079165847041 
           0.004  3.7252902985e-09 
    0.0040416667   0.079165849369 
    0.0040833333    0.15387599217 
        0.004125    0.21996229701 
    0.0041666667    0.27381246537 
    0.0042083333    0.31260095164 
         0.00425    0.33446707064 
    0.0042916667    0.33862841269 
    0.0043333333     0.3254220495 
        0.004375     0.2962709507 
    0.0044166667    0.25357805286 
    0.0044583333    0.20055538742 
          0.0045    0.14100000635 
    0.0045416667   0.079032076057 
    0.0045833333   0.018813042901 
        0.004625  -0.035736910533 
    0.0046666667  -0.081202875357 
    0.0047083333   -0.11490276037 
         0.00475   -0.13506294927 
    0.0047916667   -0.14093022095 
    0.0048333333   -0.13281245949 
        0.004875   -0.11204556422 
    0.0049166667  -0.080889017787 
    0.0049583333  -0.042357461993 
           0.005                0 
    0.0050416667   0.042357461527 
    0.0050833333   0.080889018252 
        0.005125    0.11204556422 
    0.0051666667    0.13281245949 
    0.0052083333    0.14093022048 
         0.00525    0.13506294927 
    0.0052916667    0.11490276037 
    0.0053333333   0.081202875357 
        0.005375   0.035736910999 
    0.0054166667  -0.018813042436 
    0.0054583333  -0.079032076057 
          0.0055   -0.14100000635 
    0.0055416667   -0.20055538742 
    0.0055833333   -0.25357805239 
        0.005625   -0.29627095023 
    0.0056666667   -0.32542204997 
    0.0057083333   -0.33862841222 
         0.00575   -0.33446707064 
    0.0057916667   -0.31260095164 
    0.0058333333   -0.27381246584 
        0.005875   -0.21996229701 
    0.0059166667    -0.1538759917 
    0.0059583333  -0.079165849835 
           0.006                0 
    0.0060416667   0.079165849369 
    0.0060833333    0.15387599217 
        0.006125    0.21996229701 
    0.0061666667    0.27381246584 
    0.0062083333    0.31260095164 
         0.00625    0.33446707064 
    0.0062916667    0.33862841269 
    0.0063333333    0.32542204997 
        0.006375     0.2962709507 
    0.0064166667    0.25357805286 
    0.0064583333    0.20055538742 
          0.0065    0.14100000635 
    0.0065416667   0.079032076057 
    0.0065833333   0.018813042901 
        0.006625  -0.035736910533 
    0.0066666667  -0.081202875357 
    0.0067083333    -0.1149027599 
         0.00675   -0.13506294927 
    0.0067916667   -0.14093022095 
    0.0068333333   -0.13281245949 
        0.006875   -0.11204556422 
    0.0069166667  -0.080889017787 
    0.0069583333  -0.042357461993 
           0.007                0 
    0.0070416667   0.042357461527 
    0.0070833333   0.080889018252 
        0.007125    0.11204556422 
    0.0071666667    0.13281245949 
    0.0072083333    0.14093022095 
         0.00725    0.13506294927 
    0.0072916667    0.11490276037 
    0.0073333333   0.081202875357 
        0.007375   0.035736910999 
    0.0074166667  -0.018813042436 
    0.0074583333  -0.079032076057 
          0.0075   -0.14100000635 
    0.0075416667   -0.20055538742 
    0.0075833333   -0.25357805239 
        0.007625   -0.29627095023 
    0.0076666667   -0.32542204997 
    0.0077083333   -0.33862841222 
         0.00775   -0.33446707064 
    0.0077916667   -0.31260095164 
    0.0078333333   -0.27381246584 
        0.007875   -0.21996229701 
    0.0079166667   -0.15387599217 
    0.0079583333  -0.079165849835 
           0.008                0 
    0.0080416667   0.079165849369 
    0.0080833333    0.15387599217 
        0.008125    0.21996229701 
    0.0081666667    0.27381246584 
    0.0082083333    0.31260095164 
         0.00825    0.33446707064 
    0.0082916667    0.33862841269 
    0.0083333333    0.32542204997 
        0.008375     0.2962709507 
    0.0084166667    0.25357805239 
    0.0084583333    0.20055538742 
          0.0085    0.14100000635 
    0.0085416667   0.079032076057 
    0.0085833333   0.018813042436 
        0.008625  -0.035736910533 
